smiles,IC50,lgIC50
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3ncc(o3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@@H]1CCCO1,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCC(C1)C(=O)\C=C\CN(C)C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCC(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1ncn(C)c1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(-c2cnc(s2)N(C)C)c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)S(=O)(=O)C(\C)=C\C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C1CCCC1)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(-c4ccc1c2c4)n(C)n3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C1CC1)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C1CCC1)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3F)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3csc(n3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc(n1CC(F)F)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(cc(c3)-c3ccc1c2c3)C(F)F)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)C(C)C(=O)[C@H]1CCC(C1)C(=O)C=C)-c1cccnc1C(C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCO[C@]2(CCN(C2)C(=O)C=C)C1)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC[C@@H]1CNC(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CO[C@@H](C)c1ncc(cc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(cc(c3)-c3ccc(n1CC(F)(F)F)c2c3)C(F)F)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)N1CCN(C)CC1,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CO[C@]2(CCN(C2)C(=O)C=C)C1=O)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N(C)C1CN(C1)C(=O)C(C)=C)-c1cccnc1[C@H](C)OC,302.5,2.4807253789884878
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)CN1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N2CCC2)C1)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC[C@@H]1CN(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(cc(c3)-c3ccc(n1CC(F)(F)F)c2c3)C(F)F)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN([C@@H]1C)C(=O)C=C)-c1cccnc1[C@H](C)OC,550.0,2.7403626894942437
COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(cc(c3)-c3ccc(n1CC(F)(F)F)c2c3)C(F)F)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C,550.0,2.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1C(C)OC,550.0,2.7403626894942437
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2ncnn2c1)-c1c(Cl)c(C)cc2[nH]ncc12,7232.0,3.859258417467307
Nc1ccc(C(F)F)c(n1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,590.0,2.7708520116421442
C[C@H]1CN(CCN1c1nc(OC[C@@H]2CCCN2C)nc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C=C,305.0,2.484299839346786
CC(C)c1nccc(C)c1-n1c2nc(c(F)cc2c(nc1=O)N1CCN(C[C@@H]1C)C(=O)C=C)-c1c(N)c(F)c(F)c(F)c1F,30.7,1.4871383754771865
CNc1cc(C)c(c(n1)-c1c(Cl)cc2c(nc(OC[C@@H]3CCCN3C)nc2c1F)N1CCN(C[C@@H]1C)C(=O)C=C)C(F)(F)F,360.0,2.5563025007672873
COC1CN(CCn2cc3cc(ccc3n2)-c2nn(C3CC4(C3)CN(C4)C(=O)C=C)c(C)c2-c2c(Cl)c(C)cc3[nH]ncc23)C1,362.0,2.558708570533166
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccnc(c1)C#N)-c1c(Cl)c(C)cc2[nH]ncc12,25371.5,4.404346144102511
COc1cc2c(ncnc2cc1-c1nc(N)ccc1C1CC1)N1CCN(CC1)C(=O)C=C,750.0,2.8750612633917
Nc1ccc(c(n1)-c1cc2ncnc(N3CCN([C@@H](C3)C#N)C(=O)C(F)=C)c2cc1Cl)C(F)(F)F,760.0,2.8808135922807914
CC(C)c1nccc(C)c1-n1c2nc(c(F)cc2c(nc1=O)N1C[C@H](C)N([C@H](C)C1)C(=O)C=C)-c1c(N)c(F)c(F)c(F)c1F,48.8,1.6884198220027105
Cc1cc2[nH]ncc2c(-c2c(nn(C3CC4(C3)CN(C4)C(=O)C=C)c2C(F)F)-c2cccnc2)c1Cl,25403.0,4.404885008214813
Cc1cc(N)nc(-c2cc3ncnc(N4CCN(C(C4)C#N)C(=O)C4CO4)c3cc2Cl)c1C(F)(F)F,810.0,2.9084850188786495
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1cnn2CCCc12)-c1c(Cl)c(C)cc2[nH]ncc12,25413.5,4.4050644811074715
CNc1ccc(c(n1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl)C(F)(F)F,870.0,2.9395192526186187
CN1CC(=O)Oc2ccc(cc12)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,25435.5,4.405440279223384
Nc1ccc(c(n1)-c1cc2ncnc(C3CN(C3)C(=O)C=C)c2cc1Cl)C(F)(F)F,880.0,2.9444826721501687
Nc1cc2c(Cl)cccc2c(n1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,900.0,2.9542425094393248
COCCn1cc2cc(ccc2n1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,476.0,2.677606952720493
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(nc1)C#N)-c1c(Cl)c(C)cc2[nH]ncc12,25486.5,4.406310198943062
Nc1cc(C2CC2)c(c(n1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl)C(F)(F)F,1000.0,3.0
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(=O)n(C)c1)-c1c(Cl)c(C)cc2[nH]ncc12,25600.0,4.40823996531185
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1cncc(c1)C#N)-c1c(Cl)c(C)cc2[nH]ncc12,25600.0,4.40823996531185
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2nn(CC(C)(C)O)cc2c1)-c1c(Cl)c(C)cc2[nH]ncc12,606.0,2.782472624166286
Cc1cc(N)nc(c1F)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,1200.0,3.0791812460476247
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccnc(C)c1)-c1c(Cl)ccc2[nH]ncc12,25640.5,4.408926489845364
FC(F)c1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1cncnc1)-c1c(Cl)c(Cl)cc2[nH]ncc12,25650.0,4.409087369447835
Cc1cc(N)nc(c1F)-c1cc2nc(NC[C@@H](F)C(C)(C)O)nc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,1400.0,3.146128035678238
CN(C)CCn1nc(C)cc1-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,22200.0,4.346352974450639
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1c(C)cncc1C)-c1c(Cl)c(C)cc2[nH]ncc12,25777.0,4.411232371541069
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccncc1C(F)(F)F)-c1c(Cl)c(C)cc2[nH]ncc12,25800.0,4.41161970596323
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1cccnc1)-c1c(Cl)ccc2[nH]ncc12,25950.0,4.414137362184476
Clc1cc2c(ncnc2cc1-c1nc(NCC#N)cc2ccccc12)N1CCN(CC1)C(=O)C=C,2100.0,3.322219294733919
CN(C)CC[N]1=C(C)C=C(N1)c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,5800.0,3.7634279935629373
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccccc1)-c1c(Cl)c(C)cc2[nH]nc(N)c12,1065.0,3.0273496077747564
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1cccnc1C)-c1c(Cl)ccc2[nH]ncc12,13900.0,4.143014800254095
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2n(C)ncc2c1)-c1cc(O)ccc1Cl,2300.0,3.361727836017593
C[C@H]1CN(CCN1c1nc(OC[C@@H]2CCCN2C)nc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C(F)=C,1305.0,3.1156105116742996
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(OCCO)cc1)-c1c(Cl)c(C)cc2[nH]ncc12,1418.0,3.151676230847048
CN1C[C@H](F)C[C@H]1COc1nc(N2CCN([C@@H](CC#N)C2)C(=O)C(F)=C)c2cc(Cl)c(c(F)c2n1)-c1nc(N)cc(C)c1C(F)(F)F,1460.0,3.164352855784437
COCCOCCn1cc2cc(ccc2n1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,1455.0,3.162862993321926
CC(=O)Nc1ccc(C)c(n1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,3000.0,3.4771212547196626
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(O)cc1)-c1c(Cl)c(C)cc2[nH]ncc12,1616.5,3.208575708947575
C[C@H]1CN(CCN1c1nc(OCC2CCC(=O)N2C)nc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C=C,1655.0,3.2187979981117376
COc1ncc(cn1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)ccc2[nH]ncc12,26750.0,4.427323786357247
Clc1cc2c(ncnc2cc1-c1nc(NC(=O)C2CC2)cc2ccccc12)N1CCN(CC1)C(=O)C=C,4000.0,3.6020599913279625
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc2n(CCO)ncc2c1)-c1c(Cl)c(C)cc2[nH]ncc12,2009.0,3.3029799367482493
Cc1cccnc1-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,4100.0,3.6127838567197355
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1ccc(cc1)N1CCS(=O)(=O)CC1)-c1c(Cl)c(C)cc2[nH]ncc12,2137.5,3.3299061234002103
CN(C)CCn1ncc2cc(ccc12)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,2408.0,3.381656482585787
COCCOCc1ccc(cc1)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,2516.0,3.400710636773231
COCCN1CCc2cc(ccc12)-c1nn(C2CC3(C2)CN(C3)C(=O)C=C)c(C)c1-c1c(Cl)c(C)cc2[nH]ncc12,2509.5,3.399587200018076
COCCOc1ccc(-c2nn(C3CC4(C3)CN(C4)C(=O)C=C)c(C)c2-c2c(Cl)c(C)cc3[nH]ncc23)c(F)c1,2525.5,3.4023473728483684
COCCNc1ccc(-c2nn(C3CC4(C3)CN(C4)C(=O)C=C)c(C)c2-c2c(Cl)c(C)cc3[nH]ncc23)c(F)c1,2513.5,3.400278889564094
COc1ccc2c(nc(N)cc2c1)-c1cc2ncnc(N3CCN(CC3)C(=O)C=C)c2cc1Cl,5100.0,3.7075701760979363
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)-c1cccc(=O)n1C)-c1c(Cl)ccc2[nH]ncc12,15300.0,4.184691430817598
Cc1c(c(nn1C1CC2(C1)CN(C2)C(=O)C=C)C1=CN2CC(C)(C)N=C2C(F)=C1)-c1c(Cl)c(C)cc2[nH]ncc12,27653.0,4.441742253643248
CC(C)[C@H](N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)C(=O)N[C@H]1Cc2cc(O)cc(c2)-c2ccc3n(c(c(CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C1=O)c3c2)-c1cccnc1)C(C)(C)C#N,2777.5,3.443654067612905
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)\C=C\CN(C)C)s1)-c1ccccc1CN(C)C,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCN(C1)S(=O)(=O)C=C)-c1cncnc1,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]1CCN(C1)S(=O)(=O)C=C)-c1cncnc1,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN1CCOCC1)-c1cccnc1[C@H](C)OC,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)\C=C\CN(C)C)-c1cccnc1[C@H](C)OC,5500.0,3.7403626894942437
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc(n1C)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CCN1CCOCC1,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(ns3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)\C=C\CN1CC(C1)OC)-c1cccnc1[C@H](C)OC,2777.5,3.443654067612905
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](Cc3cc(O)cc(c3)-c3cnc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CNC(C1)C(=O)C=C)-c1ccccc1CCOC,5500.0,3.7403626894942437
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](CN3CCC=C(C3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(CC1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C(C)C)C(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COc1ncc(NC(=O)C=C)n1C)C(C)C)-c1cccnc1C(C)OC,10.0,1.0
COC(C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)N(Cc3cccc(c3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC[C@@H]2OCCN([C@H]2C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCOC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@@H](F)COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](F)COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@H]3CN(CCO3)c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(F)cc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1C(C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC11CN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N1CC[C@@]2(CCN(C2)C(=O)C#CC(C)(C)N(C)C)C1=O)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)CCOC1CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1C(C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)c1cnc(NC(=O)C=C)n1C)-c1cccnc1C(C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)CCOC1CN(C1)C(=O)C#CC(C)(C)N1CCC1)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN(CC1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC1CCO1)-c1cccnc1C(C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)\C=C\C(F)(F)F)-c1cccnc1[C@H](C)OC,10.0,1.0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)c1ncc(NC(=O)\C=C\CN(C)C)n1C)-c1cccnc1C(C)OC,10.0,1.0
CN1C[C@H](F)CC1(C)COc1nc(N2CCN(CC2)C(=O)C=C)c2cc(Cl)c(cc2n1)-c1nc(N)ccc1C(F)(F)F,10.0,1.0
C[C@H]1CN(CCN1c1nc(Oc2cccc3CN(C)CCc23)nc2c(F)c(c(Cl)cc12)-c1nc(N)cc(C)c1C(F)(F)F)C(=O)C=C,10.0,1.0
